GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
51165101,6,Broadway Voting District,Rockingham,3587,3246,36,232,19,4,50,1562,555,991
51165301,6,Keezletown Voting District,Rockingham,1783,1566,18,170,8,7,14,810,255,542
51165502,6,Swift Run Voting District,Rockingham,4304,4113,76,65,8,1,41,1679,418,1248
51165501,6,Elkton Voting District,Rockingham,2711,2514,99,58,13,0,27,1323,431,872
51165202,6,Edom Voting District,Rockingham,1956,1875,15,36,11,3,16,914,321,589
51165505,6,Stony Run Voting District,Rockingham,2950,2670,131,84,17,1,47,1595,645,934
51165207,6,Ottobine Voting District,Rockingham,3936,3794,20,85,3,2,32,1390,311,1053
51167501,9,East Lebanon Voting District,Russell,2926,2846,26,30,6,1,17,1295,508,774
51167101,9,Moccasin Voting District,Russell,2349,2305,9,13,6,1,15,944,335,599
51167401,9,Drill Voting District,Russell,327,325,0,0,0,0,2,125,70,53
51167303,9,Honaker Voting District,Russell,4054,3979,21,35,1,4,14,1520,767,738
51167203,9,Cleveland Voting District,Russell,1552,1530,5,4,1,1,11,569,280,278
51167403,9,Elk Garden Voting District,Russell,2424,2403,6,5,0,5,5,1091,402,676
51167202,9,Dante Voting District,Russell,1013,997,12,1,0,1,2,309,143,163
51167301,9,Cooks Mill Voting District,Russell,683,680,0,3,0,0,0,273,140,126
51167102,9,Copper Creek Voting District,Russell,1830,1760,6,42,3,3,16,748,325,414
51167103,9,South Castlewood Voting District,Russell,2166,2107,14,27,1,4,13,860,337,514
51167201,9,North Castlewood Voting District,Russell,2957,2847,34,49,4,4,19,1066,447,602
51167302,9,Daughterty Voting District,Russell,219,215,1,1,0,2,0,104,38,64
51167402,9,Swords Creek Voting District,Russell,2793,2742,8,19,2,5,17,1036,415,602
51167502,9,West Lebanon Voting District,Russell,3604,3406,85,46,30,9,28,1527,725,786
51169603,9,Fairview Voting District,Scott,564,554,0,4,0,0,6,209,84,122
51169401,9,Gate City Voting District,Scott,3404,3263,70,27,5,15,24,1708,498,1185
51169301,9,Nickelsville Voting District,Scott,1512,1481,1,25,0,1,4,676,160,504
51169501,9,Dungannon Voting District,Scott,978,965,1,7,1,0,4,370,138,229
51169302,9,Snowflake Voting District,Scott,913,905,0,6,0,1,1,496,127,358
51169303,9,Twin Springs Voting District,Scott,1171,1123,7,19,10,3,9,460,140,317
51169601,9,Clinchport Voting District,Scott,1114,1098,1,9,2,0,4,365,97,259
51169203,9,Hiltons Voting District,Scott,1917,1870,2,30,1,1,13,880,191,673
51169602,9,Duffield-Pattonsville Voting District,Scott,2480,2415,27,16,3,3,16,806,271,521
51169204,9,Clark's Voting District,Scott,458,450,0,1,0,5,2,224,38,184
51169504,9,Rye Cove Voting District,Scott,1390,1360,1,22,2,0,5,486,126,354
51169101,9,Weber City Voting District,Scott,1844,1790,14,16,7,6,11,782,211,559
51169102,9,Yuma Voting District,Scott,1974,1924,5,15,2,2,26,911,252,650
51169202,9,Weber City East Voting District,Scott,1543,1509,6,7,2,8,11,702,164,530
51169502,9,Fort Blackmore Voting District,Scott,997,984,0,9,0,3,1,388,114,271
51169503,9,Manville Voting District,Scott,553,547,0,5,0,0,1,228,59,165
51169304,9,Copper Creek Voting District,Scott,365,347,0,16,0,0,2,156,55,99
51171502,6,Mt. Olive Voting District,Shenandoah,2178,2099,10,39,9,1,20,1176,360,798
51171303,6,St. Luke Voting District,Shenandoah,1785,1716,8,46,5,3,7,1007,295,699
51171103,6,New Market Voting District,Shenandoah,4168,3721,38,333,22,12,42,1875,640,1210
51171401,6,Woodstock Voting District,Shenandoah,5958,4947,168,711,42,6,84,2488,1037,1422
51171504,6,Lebanon Church Voting District,Shenandoah,1965,1871,13,44,18,4,15,993,338,646
51171202,6,Mt. Jackson Voting District,Shenandoah,3300,2751,31,442,18,17,41,1263,464,785
51171101,6,Orkney Springs Voting District,Shenandoah,1152,1090,9,31,2,1,19,625,232,388
51171501,6,Cedar Creek Voting District,Shenandoah,190,186,1,2,0,0,1,123,48,73
51171601,6,Strasburg Voting District,Shenandoah,6398,5632,307,271,54,8,126,2455,1127,1295
51171302,6,Edinburg Voting District,Shenandoah,3075,2776,32,211,9,4,43,1564,522,1016
51171301,6,Columbia Furnace Voting District,Shenandoah,1503,1335,2,140,7,1,18,644,187,447
51171201,6,Conicville Voting District,Shenandoah,3137,2984,29,56,9,7,52,1497,433,1038
51171602,6,Signal Knob Voting District,Shenandoah,2061,1960,4,63,4,2,28,905,378,516
51171503,6,Toms Brook Voting District,Shenandoah,2427,2252,29,99,14,3,30,1140,446,683
51171102,6,Forestville Voting District,Shenandoah,1306,1230,16,56,0,0,4,650,185,455
51171402,6,Fort Valley Voting District,Shenandoah,1390,1336,2,33,3,2,14,763,220,534
51173601,9,Royal Oak East Voting District,Smyth,3396,3066,226,44,10,14,36,1067,407,642
51173703,9,Konnarock Voting District,Smyth,234,225,0,3,1,0,5,114,25,86
51173302,9,St. Clair Voting District,Smyth,924,907,4,4,0,1,8,376,87,280
51173501,9,Atkins Voting District,Smyth,2973,2906,5,36,2,4,20,1078,348,706
51173701,9,Adwolfe Voting District,Smyth,2787,2687,19,43,8,1,29,1112,273,822
51173101,9,Saltville Voting District,Smyth,4314,4232,9,36,5,4,28,1494,555,913
51173702,9,Sugar Grove Voting District,Smyth,1733,1665,29,14,6,3,16,669,245,399
51173301,9,Chilhowie Voting District,Smyth,3887,3649,54,155,8,1,20,1549,470,1052
51173402,9,West Park Voting District,Smyth,1843,1616,134,44,9,6,34,595,243,348
51173502,9,Wassona Voting District,Smyth,1865,1761,18,49,15,2,20,964,415,538
51173202,9,Rich Valley Voting District,Smyth,1607,1578,1,17,1,0,10,572,242,325
51173602,9,Royal Oak West Voting District,Smyth,1259,1215,17,17,3,1,6,597,187,407
51173201,9,Seven Mile Ford Voting District,Smyth,2786,2690,50,13,11,1,21,1056,317,717
51173401,9,East Park Voting District,Smyth,2600,2445,64,52,6,3,30,1022,425,582
51175601,4,Courtland Voting District,Southampton,2068,1206,818,13,5,3,23,978,430,539
51175702,4,Newsoms Voting District,Southampton,1338,913,394,15,3,5,8,734,310,414
51175301,4,Capron Voting District,Southampton,1721,896,757,18,7,9,34,921,531,386
51175701,4,Blackwater River Voting District,Southampton,1261,319,896,14,0,2,30,533,400,131
51175102,4,Ivor Voting District,Southampton,1590,1087,444,19,7,4,29,942,472,466
51175203,4,Meherrin Voting District,Southampton,327,150,168,6,0,2,1,170,128,41
51175501,4,Hunterdale Voting District,Southampton,1909,1569,302,18,8,2,10,1107,382,719
51175302,4,Sebrell Voting District,Southampton,983,629,319,13,7,3,12,482,260,220
51175502,4,Forks-Of-The-River Voting District,Southampton,857,566,256,12,2,0,21,450,217,230
51175602,4,Sedley Voting District,Southampton,754,640,100,3,2,1,8,458,121,328
51175202,4,Branchville Voting District,Southampton,471,285,181,2,0,0,3,261,140,121
51175101,4,Berlin Voting District,Southampton,1394,1179,172,9,6,9,19,740,217,515
51175201,4,Boykins Voting District,Southampton,1576,715,808,39,3,1,10,851,536,306
51175401,4,Drewryville Voting District,Southampton,2321,984,1278,22,1,11,25,434,258,167
51177202,7,Wilderness Voting District,Spotsylvania,3096,2518,251,192,35,9,91,1419,654,746
51177702,1,Brent's Mill Voting District,Spotsylvania,4095,3107,478,281,99,3,127,2070,832,1226
51177204,7,Chancellor Voting District,Spotsylvania,5154,3428,925,523,107,10,161,2334,1178,1130
51177603,7,Piedmont Voting District,Spotsylvania,4817,3210,705,588,151,11,152,2096,1074,996
51177401,1,Summit Voting District,Spotsylvania,9766,6649,1780,748,285,28,276,4076,2041,2007
51177502,7,Brokenburg Voting District,Spotsylvania,4476,3807,404,129,33,22,81,1750,616,1122
51177403,7,Lee Hill Voting District,Spotsylvania,5782,3943,1093,418,157,12,159,2749,1350,1379
51177104,7,Massaponax Voting District,Spotsylvania,4519,3136,790,328,105,10,150,2099,1009,1067
51177102,7,Blaydes Corner Voting District,Spotsylvania,4247,3361,547,142,73,9,115,1608,714,871
51177201,7,Elys Ford Voting District,Spotsylvania,2824,2458,142,111,47,3,63,1510,528,970
51177505,7,Brock Voting District,Spotsylvania,4080,3428,365,130,82,13,62,1885,671,1207
51177701,1,Battlefield Voting District,Spotsylvania,4252,3006,636,405,79,11,115,1958,990,951
51177301,1,Plank Road Voting District,Spotsylvania,5481,3813,648,684,144,5,187,2338,999,1304
51177203,7,Ni River Voting District,Spotsylvania,5625,4270,659,390,129,15,162,2625,1059,1549
51177602,7,Smith Station Voting District,Spotsylvania,10258,6773,1937,851,329,38,330,4477,2213,2236
51177503,7,Todd's Tavern Voting District,Spotsylvania,1988,1716,155,43,11,5,58,924,370,549
51177101,7,Partlow Voting District,Spotsylvania,3724,3211,348,40,44,13,68,1525,626,877
51177303,1,Grange Hall Voting District,Spotsylvania,3429,2724,281,207,127,3,87,1824,657,1153
51177402,7,Frazers Gate Voting District,Spotsylvania,5337,3748,912,371,135,7,164,2347,1107,1220
51177103,7,Travelers Rest Voting District,Spotsylvania,3947,2958,568,213,47,11,150,1863,860,985
51177504,7,Courthouse Voting District,Spotsylvania,3337,2593,463,136,37,15,93,1473,659,803
51177501,7,Belmont Voting District,Spotsylvania,3218,2683,360,87,24,7,57,1347,547,780
51177302,1,Hazel Run Voting District,Spotsylvania,6041,3887,1009,699,207,20,219,2435,1215,1199
51177703,7,Fairview Voting District,Spotsylvania,8879,5343,1941,963,319,33,280,3599,2013,1554
51177601,7,Salem Voting District,Spotsylvania,4025,2307,901,599,97,10,111,1657,915,729
51179603,1,White Oak Voting District,Stafford,5420,4565,410,167,85,49,144,2738,1004,1709
51179302,1,Widewater Voting District,Stafford,8659,5428,1633,1014,282,29,273,2414,1391,1005
51179403,1,Brooke Voting District,Stafford,7268,5222,1293,442,114,23,174,2642,1124,1498
51179202,1,Roseville Voting District,Stafford,5843,3670,1095,612,228,25,213,2771,1384,1368
51179203,1,Ruby Voting District,Stafford,3808,3172,176,276,71,9,104,1843,680,1142
51179503,1,Drew Voting District,Stafford,3051,1987,591,266,67,9,131,1027,479,529
51179402,1,Courthouse Voting District,Stafford,7425,3681,2253,859,293,33,306,2644,1585,1043
51179504,1,Gayle Voting District,Stafford,6755,3594,1859,714,244,16,328,2772,1672,1086
51179702,1,Whitson Voting District,Stafford,5049,2940,1094,659,167,13,176,2094,1099,981
51179601,1,Ferry Farm Voting District,Stafford,4192,3592,251,186,41,21,101,2244,881,1346
51179401,1,Aquia Voting District,Stafford,7172,4115,1254,1252,223,34,294,2463,1231,1207
51179602,1,Chatham Voting District,Stafford,5497,3843,890,475,119,17,153,2347,1063,1254
51179502,1,Falmouth Voting District,Stafford,5667,4311,676,327,151,25,177,2800,1231,1542
51179104,1,Ramoth Voting District,Stafford,4723,3244,758,358,202,10,151,2079,972,1098
51179101,1,Hartwood Voting District,Stafford,6185,5004,607,315,120,13,126,3055,1095,1948
51179703,1,Hampton Voting District,Stafford,5412,3083,1117,837,174,11,190,2222,1169,1046
51179301,1,Griffis Voting District,Stafford,4711,2434,1269,652,167,19,170,1822,1099,711
51179303,1,Harbor Voting District,Stafford,4193,3345,319,298,93,15,123,2269,906,1345
51179701,1,Woodlands Voting District,Stafford,3984,2575,735,375,130,11,158,1920,926,987
51179501,1,Grafton Voting District,Stafford,4759,3827,392,328,84,23,105,2408,963,1429
51179102,1,Rocky Run Voting District,Stafford,6732,4572,1222,446,244,18,230,2790,1248,1526
51179204,1,Stefaniga Voting District,Stafford,4950,3612,615,329,208,13,173,2382,950,1419
51179201,1,Rock Hill Voting District,Stafford,4749,3290,592,536,138,13,180,2122,1008,1099
51179103,1,Simpson Voting District,Stafford,2757,2328,158,152,49,5,65,1470,556,903
51181502,3,Spring Grove Voting District,Surry,525,71,416,10,4,2,22,312,284,26
51181501,3,Claremont Voting District,Surry,922,592,308,8,4,6,4,565,304,254
51181201,3,Bacon's Castle Voting District,Surry,1443,588,818,12,4,2,19,861,596,261
51181302,4,Wall's Bridge Voting District,Surry,679,303,363,1,1,0,11,414,283,129
51181401,4,Carsley Voting District,Surry,1375,673,663,22,1,3,13,794,533,255
51181101,3,Surry Voting District,Surry,1430,1000,373,18,10,5,24,924,386,526
51181301,4,Dendron Voting District,Surry,684,356,299,15,1,3,10,455,240,212
51183202,4,Little Mill Voting District,Sussex,378,150,205,12,0,1,10,205,136,67
51183402,4,West Wakefield Voting District,Sussex,196,50,128,15,0,1,2,99,69,30
51183101,4,Waverly Voting District,Sussex,1562,301,1164,80,0,0,17,842,709,129
51183502,4,Yale Voting District,Sussex,471,157,307,5,0,1,1,275,192,82
51183401,4,Mars Hill Voting District,Sussex,1219,348,832,16,11,0,12,736,527,207
51183201,4,Stony Creek Voting District,Sussex,1229,479,706,26,6,4,8,675,487,184
51183501,4,Henry Voting District,Sussex,1019,368,640,1,0,4,6,648,431,216
51183602,4,Newville Voting District,Sussex,3176,992,2105,50,7,3,19,436,210,221
51183301,4,Courthouse Voting District,Sussex,1193,687,459,33,4,1,9,549,251,293
51183601,4,Blackwater Voting District,Sussex,1019,614,362,19,12,1,11,527,197,323
51183302,4,Wakefield Voting District,Sussex,625,517,88,11,6,3,0,369,92,274
51185110,9,Adria Voting District,Tazewell,1334,1307,4,10,3,2,8,409,154,250
51185302,9,Baptist Valley Voting District,Tazewell,1019,1003,2,3,0,2,9,361,133,225
51185109,9,Bishop Voting District,Tazewell,583,573,6,1,0,0,3,205,77,123
51185402,9,Jewell Ridge Voting District,Tazewell,580,571,7,0,0,0,2,240,122,115
51185301,9,Cedar Bluff Voting District,Tazewell,4752,4666,6,24,31,7,18,1904,538,1346
51185209,9,Jeffersonville Voting District,Tazewell,6091,5584,319,66,36,9,77,2367,854,1490
51185502,9,Graham Voting District,Tazewell,6210,5561,376,68,107,2,96,2597,741,1829
51185104,9,Falls Mills Voting District,Tazewell,1257,1222,14,6,0,4,11,460,126,328
51185401,9,Richlands Voting District,Tazewell,5868,5670,36,21,81,5,55,2127,747,1361
51185112,9,Bandy Voting District,Tazewell,619,607,3,1,0,3,5,199,78,117
51185106,9,Pocahontas Voting District,Tazewell,1650,1121,467,35,6,3,18,248,103,135
51185103,9,Boissevain Voting District,Tazewell,634,619,11,0,0,0,4,246,119,126
51185102,9,Tip Top Voting District,Tazewell,947,923,11,1,0,2,10,437,137,293
51185404,9,Raven Voting District,Tazewell,2427,2397,5,5,0,1,19,767,327,426
51185207,9,Freestone Voting District,Tazewell,398,393,0,1,0,0,4,184,67,114
51185303,9,Wardell Voting District,Tazewell,1756,1737,5,4,5,0,5,650,214,427
51185107,9,Amonate Voting District,Tazewell,372,361,0,0,1,3,7,103,50,52
51185501,9,Springville Voting District,Tazewell,2762,2673,25,19,12,5,28,1063,244,797
51185214,9,Thompson Valley Voting District,Tazewell,1162,1149,6,1,0,1,5,510,140,367
51185101,9,Abbs Valley Voting District,Tazewell,881,869,0,7,0,0,5,310,132,171
51185203,9,Burkes Garden Voting District,Tazewell,290,272,6,8,2,0,2,146,49,97
51185111,9,Gap Store Voting District,Tazewell,1036,1014,7,2,0,5,8,395,153,233
51185305,9,Pounding Mill Voting District,Tazewell,1268,1238,6,11,4,0,9,594,180,406
51185204,9,Clear Fork Voting District,Tazewell,1182,1162,8,2,4,0,6,491,111,373
51187102,6,Otterburn Voting District,Warren,2264,2171,24,32,7,6,24,1137,429,691
51187301,6,North River Voting District,Warren,3175,2460,428,160,33,4,90,1056,627,416
51187103,6,Waterlick Voting District,Warren,2020,1940,21,24,7,5,23,913,370,536
51187501,6,South River Voting District,Warren,4348,3556,456,175,33,7,121,1582,782,774
51187302,6,Riverton Voting District,Warren,3076,2733,111,143,26,12,51,1290,512,761
51187101,6,Fork Town Voting District,Warren,2909,2427,161,195,42,11,73,1048,494,537
51187401,6,East Shenandoah Voting District,Warren,5598,5173,131,140,36,14,104,2156,856,1256
51187303,6,Reliance Voting District,Warren,863,817,3,28,2,1,12,453,179,272
51187504,6,Browntown Voting District,Warren,1057,1014,4,19,4,5,11,603,238,359
51187402,6,West Shenandoah Voting District,Warren,2565,2376,79,65,11,5,29,1263,533,715
51187502,6,Bentonville Voting District,Warren,1379,1288,45,16,6,4,20,686,253,429
51187201,6,Happy Creek Voting District,Warren,4874,4301,191,142,105,9,126,2297,993,1272
51187202,6,Linden Voting District,Warren,3447,3089,55,179,45,20,59,1605,731,861
51191201,9,Clinchburg Voting District,Washington,1767,1724,11,21,1,2,8,686,223,451
51191501,9,Rhea Valley Voting District,Washington,4556,4495,13,31,1,6,10,2037,561,1439
51191702,9,Wallace Voting District,Washington,1663,1617,3,17,6,11,9,763,226,525
51191504,9,Green Cove Voting District,Washington,439,437,0,1,0,1,0,181,45,132
51191302,9,South Abingdon Voting District,Washington,4242,3954,131,91,19,8,39,1811,730,1066
51191502,9,Damascus Voting District,Washington,2508,2439,15,19,9,6,20,1117,438,662
51191602,9,Mendota Voting District,Washington,764,739,14,0,4,3,4,334,91,225
51191703,9,John Battle Voting District,Washington,3501,3350,21,94,7,6,23,1641,537,1094
51191402,9,Meadowview Voting District,Washington,4568,4283,137,87,20,8,33,1849,701,1123
51191203,9,Hayter's Gap Voting District,Washington,1123,1096,8,7,0,1,11,416,143,262
51191202,9,Greendale Voting District,Washington,4694,4551,26,52,14,5,46,2045,618,1399
51191301,9,Watauga Voting District,Washington,3991,3882,10,47,20,10,22,2114,657,1423
51191701,9,High Point Voting District,Washington,2599,2550,2,17,10,2,18,1295,340,953
51191401,9,Glade Spring Voting District,Washington,3261,3103,84,34,10,5,25,1535,525,993
51191601,9,Burson Place Voting District,Washington,3566,3500,15,27,10,1,13,1518,322,1181
51191102,9,West Abingdon Voting District,Washington,3111,2870,97,83,31,6,24,1534,653,866
51191101,9,East Abingdon Voting District,Washington,5620,5335,92,86,46,8,53,2208,844,1339
51191603,9,Valley Institute Voting District,Washington,2903,2873,7,10,0,1,12,1368,409,944
51193201,1,Precinct 2-1,Westmoreland,3300,1767,1279,171,15,11,57,1582,983,589
51193401,1,Precinct 4-1,Westmoreland,3686,3020,404,153,18,16,75,1727,716,989
51193102,1,Precinct 1-2,Westmoreland,939,504,349,75,2,1,8,485,279,205
51193101,1,Precinct 1-1,Westmoreland,2148,773,1210,123,3,3,36,1191,870,313
51193301,1,Precinct 3-1,Westmoreland,3676,2172,1007,390,19,17,71,1643,818,807
51193501,1,Precinct 5-1,Westmoreland,3705,2851,606,90,37,16,105,1742,911,816
51195104,9,West Pound Voting District,Wise,3375,3319,16,13,2,2,23,1283,492,775
51195302,9,East Stone Gap Voting District,Wise,4377,4272,29,30,15,3,28,1784,565,1195
51195102,9,Dorchester Voting District,Wise,1629,1609,7,0,2,2,9,558,212,340
51195301,9,Big Stone Gap Voting District,Wise,6027,4797,1012,97,21,10,90,1769,685,1068
51195203,9,East Pound Voting District,Wise,2584,1976,563,33,8,0,4,679,228,436
